Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Carbohydrate percentage of calories(%),Protein percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Philipp Diethelm,CYCLING,13.01.2023,11:40:07,01:53:42,,145,,,,,1155,39,58,3,77,,,,,,206,908,,,,196,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:42:03,170,,,42,554,,0.00,28.7,164,
,00:42:04,169,,,81,554,,0.00,28.7,158,
,00:42:05,169,,,84,554,,0.00,28.7,156,
,00:42:06,168,,,85,554,,0.00,28.7,162,
,00:42:07,167,,,86,554,,0.00,28.7,132,
,00:42:08,166,,,87,554,,0.00,28.7,140,
,00:42:09,165,,,87,554,,0.00,28.7,138,
,00:42:10,165,,,87,554,,0.00,28.7,136,
,00:42:11,164,,,88,554,,0.00,28.7,136,
,00:42:12,163,,,88,554,,0.00,28.7,140,
,00:42:13,163,,,88,554,,0.00,28.7,114,
,00:42:14,162,,,89,554,,0.00,28.7,126,
,00:42:15,161,,,89,554,,0.00,28.7,120,
,00:42:16,161,,,89,554,,0.00,28.7,118,
,00:42:17,160,,,89,554,,0.00,28.7,122,
,00:42:18,159,,,89,554,,0.00,28.7,112,
,00:42:19,158,,,89,554,,0.00,28.7,134,
,00:42:20,157,,,89,554,,0.00,28.7,152,
,00:42:21,156,,,89,554,,0.00,28.7,136,
,00:42:22,155,,,90,554,,0.00,28.7,142,
,00:42:23,155,,,90,554,,0.00,28.7,146,
,00:42:24,154,,,91,554,,0.00,28.7,160,
,00:42:25,153,,,91,554,,0.00,28.7,148,
,00:42:26,152,,,92,554,,0.00,28.7,142,
,00:42:27,152,,,92,555,,0.00,28.7,164,
,00:42:28,151,,,93,555,,0.00,28.7,156,
,00:42:29,151,,,93,555,,0.00,28.7,146,
,00:42:30,150,,,93,555,,0.00,28.7,146,
,00:42:31,150,,,94,555,,0.00,28.7,142,
,00:42:32,149,,,94,555,,0.00,28.7,148,
,00:42:33,148,,,94,555,,0.00,28.7,150,
,00:42:34,147,,,94,555,,0.00,28.7,146,
,00:42:35,147,,,95,555,,0.00,28.7,146,
,00:42:36,146,,,95,555,,0.00,28.7,148,
,00:42:37,146,,,95,555,,0.00,28.7,142,
,00:42:38,146,,,94,555,,0.00,28.8,148,
,00:42:39,146,,,87,555,,0.00,28.7,156,
,00:42:40,145,,,85,555,,0.00,28.8,158,
,00:42:41,145,,,84,555,,0.00,28.8,160,
,00:42:42,145,,,84,555,,0.00,28.8,160,
,00:42:43,145,,,84,555,,0.00,28.8,156,
,00:42:44,145,,,85,555,,0.00,28.8,162,
,00:42:45,145,,,85,555,,0.00,28.8,156,
,00:42:46,144,,,90,555,,0.00,28.8,170,
,00:42:47,144,,,93,555,,0.00,28.8,178,
,00:42:48,144,,,93,555,,0.00,28.8,184,
,00:42:49,144,,,92,555,,0.00,28.8,172,
,00:42:50,144,,,94,555,,0.00,28.8,200,
,00:42:51,144,,,93,555,,0.00,28.8,208,
,00:42:52,145,,,91,555,,0.00,28.8,206,
,00:42:53,145,,,90,555,,0.00,28.8,224,
,00:42:54,145,,,91,555,,0.00,28.8,242,
,00:42:55,145,,,90,555,,0.00,28.8,274,
,00:42:56,146,,,89,555,,0.00,28.8,276,
,00:42:57,146,,,86,555,,0.00,28.8,324,
,00:42:58,146,,,79,555,,0.00,28.8,354,
,00:42:59,147,,,78,554,,0.00,28.8,356,
,00:43:00,147,,,78,554,,0.00,28.9,334,
,00:43:01,148,,,78,554,,0.00,28.8,298,
,00:43:02,149,,,77,554,,0.00,28.9,312,
,00:43:03,149,,,76,554,,0.00,28.9,294,
,00:43:04,150,,,75,554,,0.00,28.9,302,
,00:43:05,150,,,75,554,,0.00,28.9,298,
,00:43:06,150,,,73,554,,0.00,28.9,310,
,00:43:07,150,,,73,554,,0.00,28.9,290,
,00:43:08,151,,,72,554,,0.00,28.9,296,
,00:43:09,151,,,72,553,,0.00,28.9,308,
,00:43:10,152,,,72,553,,0.00,28.9,328,
,00:43:11,152,,,72,553,,0.00,28.9,320,
